CustomerID,Risk_Score,Risk_Category
3320-VEOYC,80.86,High (61-85%)
6651-AZVTJ,80.82,High (61-85%)
8610-WFCJF,80.81,High (61-85%)
7273-TEFQD,80.76,High (61-85%)
2845-HSJCY,80.76,High (61-85%)
9054-FOWNV,80.75,High (61-85%)
9633-XQABV,80.75,High (61-85%)
3063-QFSZL,80.71,High (61-85%)
3992-YWPKO,80.71,High (61-85%)
9822-OAOVB,80.71,High (61-85%)
7854-FOKSF,80.71,High (61-85%)
1666-JXLKU,80.7,High (61-85%)
3165-HDOEW,80.66,High (61-85%)
6379-RXJRQ,80.63,High (61-85%)
9514-JDSKI,80.56,High (61-85%)
0365-BZUWY,80.55,High (61-85%)
1626-ERCMM,80.52,High (61-85%)
4115-NZRKS,80.48,High (61-85%)
4816-JBHOV,80.44,High (61-85%)
4439-JMPMT,80.43,High (61-85%)
1475-VWVDO,80.41,High (61-85%)
4847-TAJYI,80.4,High (61-85%)
6502-HCJTI,80.38,High (61-85%)
2737-YNGYW,80.38,High (61-85%)
2058-DCJBE,80.37,High (61-85%)
9992-RRAMN,80.36,High (61-85%)
1658-BYGOY,80.35,High (61-85%)
7831-QGOXH,80.34,High (61-85%)
6047-YHPVI,80.33,High (61-85%)
3754-DXMRT,80.3,High (61-85%)
9408-SSNVZ,80.29,High (61-85%)
8087-LGYHQ,80.27,High (61-85%)
1389-CXMLU,80.21,High (61-85%)
7729-JTEEC,80.21,High (61-85%)
1564-NTYXF,80.19,High (61-85%)
8064-RAVOH,80.15,High (61-85%)
4237-RLAQD,80.1,High (61-85%)
0939-YAPAF,80.08,High (61-85%)
8309-IEYJD,80.06,High (61-85%)
1565-RHDJD,80.05,High (61-85%)
2082-OJVTK,80.02,High (61-85%)
7359-PTSXY,80.02,High (61-85%)
7825-GKXMW,80.02,High (61-85%)
9314-IJWSQ,80.01,High (61-85%)
7668-XCFYV,80.01,High (61-85%)
1379-FRVEB,80.01,High (61-85%)
7326-RIGQZ,80.0,High (61-85%)
8325-QRPZR,79.99,High (61-85%)
0004-TLHLJ,79.98,High (61-85%)
2845-AFFTX,79.97,High (61-85%)
1704-NRWYE,79.97,High (61-85%)
3744-ZRRDZ,79.96,High (61-85%)
0027-KWYKW,79.94,High (61-85%)
6331-EWIEB,79.93,High (61-85%)
9117-SHLZX,79.93,High (61-85%)
2568-BRGYX,79.93,High (61-85%)
0887-HJGAR,79.93,High (61-85%)
4315-MURBD,79.91,High (61-85%)
7780-OTDSO,79.89,High (61-85%)
6960-HVYXR,79.88,High (61-85%)
4636-QRJKY,79.87,High (61-85%)
5133-POWUA,79.86,High (61-85%)
0094-OIFMO,79.84,High (61-85%)
8943-URTMR,79.84,High (61-85%)
1428-GTBJJ,79.8,High (61-85%)
7181-BQYBV,79.79,High (61-85%)
8436-BJUMM,79.75,High (61-85%)
2057-ZBLPD,79.73,High (61-85%)
4094-NSEDU,79.72,High (61-85%)
5364-XYIRR,79.71,High (61-85%)
3585-ISXZP,79.64,High (61-85%)
8270-RKSAP,79.63,High (61-85%)
7198-GLXTC,79.55,High (61-85%)
8854-CCVSQ,79.55,High (61-85%)
2123-AGEEN,79.54,High (61-85%)
2685-SREOM,79.5,High (61-85%)
9894-EZEWG,79.49,High (61-85%)
0684-AOSIH,79.47,High (61-85%)
7402-EYFXX,79.45,High (61-85%)
6298-QDFNH,79.45,High (61-85%)
5590-BYNII,79.42,High (61-85%)
5244-IRFIH,79.4,High (61-85%)
5729-KLZAR,79.36,High (61-85%)
2831-EBWRN,79.35,High (61-85%)
0524-IAVZO,79.35,High (61-85%)
6629-CZTTH,79.3,High (61-85%)
4929-BSTRX,79.29,High (61-85%)
2386-LAHRK,79.29,High (61-85%)
8356-WUAOJ,79.28,High (61-85%)
8903-XEBGX,79.24,High (61-85%)
7235-NXZCP,79.23,High (61-85%)
3329-WDIOK,79.23,High (61-85%)
6467-CHFZW,79.22,High (61-85%)
5219-YIPTK,79.2,High (61-85%)
7394-FKDNK,79.19,High (61-85%)
2880-FPNAE,79.19,High (61-85%)
3874-EQOEP,79.18,High (61-85%)
9239-ZBZZV,79.16,High (61-85%)
3427-GGZZI,79.15,High (61-85%)
7234-FECYN,79.14,High (61-85%)
1875-QIVME,79.13,High (61-85%)
7130-VTEWQ,79.12,High (61-85%)
8705-WZCYL,79.11,High (61-85%)
3452-GWUIN,79.08,High (61-85%)
8225-BTJAU,79.07,High (61-85%)
5261-QSHQM,79.04,High (61-85%)
7365-BVCJH,78.96,High (61-85%)
9824-BEMCV,78.95,High (61-85%)
4373-VVHQL,78.95,High (61-85%)
2809-ZMYOQ,78.94,High (61-85%)
9588-OZDMQ,78.94,High (61-85%)
9330-IJWIO,78.89,High (61-85%)
5934-RMPOV,78.86,High (61-85%)
4559-UWIHT,78.86,High (61-85%)
6543-XRMYR,78.83,High (61-85%)
0422-UXFAP,78.8,High (61-85%)
4816-LXZYW,78.79,High (61-85%)
3254-YRILK,78.77,High (61-85%)
8182-BJDSI,78.75,High (61-85%)
8775-ERLNB,78.68,High (61-85%)
6907-NZZIJ,78.67,High (61-85%)
7270-BDIOA,78.64,High (61-85%)
6087-MVHJH,78.61,High (61-85%)
6432-TWQLB,78.61,High (61-85%)
3488-PGMQJ,78.6,High (61-85%)
1751-NCDLI,78.6,High (61-85%)
7568-PODML,78.55,High (61-85%)
7028-DVOIQ,78.55,High (61-85%)
8868-WOZGU,78.55,High (61-85%)
8922-LIEGH,78.52,High (61-85%)
7598-UAASY,78.51,High (61-85%)
0434-CSFON,78.5,High (61-85%)
3990-QYKBE,78.49,High (61-85%)
2359-KMGLI,78.49,High (61-85%)
7225-CBZPL,78.46,High (61-85%)
0916-QOFDP,78.43,High (61-85%)
5027-QPKTE,78.41,High (61-85%)
6851-WEFYX,78.41,High (61-85%)
3372-KWFBM,78.39,High (61-85%)
2482-CZGBB,78.39,High (61-85%)
8242-SOQUO,78.39,High (61-85%)
5935-FCCNB,78.39,High (61-85%)
5628-FCGYG,78.38,High (61-85%)
1907-UBQFC,78.36,High (61-85%)
7240-ETPTR,78.34,High (61-85%)
7613-LLQFO,78.32,High (61-85%)
1963-SVUCV,78.29,High (61-85%)
5552-ZNFSJ,78.29,High (61-85%)
3074-GQWYX,78.29,High (61-85%)
2983-ZANRP,78.27,High (61-85%)
6899-PPEEA,78.24,High (61-85%)
9415-DPEWS,78.24,High (61-85%)
5561-NWEVX,78.23,High (61-85%)
6029-WTIPC,78.21,High (61-85%)
4749-VFKVB,78.2,High (61-85%)
2516-VQRRV,78.18,High (61-85%)
7354-OIJLX,78.18,High (61-85%)
8364-TRMMK,78.16,High (61-85%)
7952-OBOYL,78.16,High (61-85%)
0231-LXVAP,78.15,High (61-85%)
2688-BHGOG,78.14,High (61-85%)
3550-SAHFP,78.11,High (61-85%)
4822-YCXMX,78.09,High (61-85%)
7495-OOKFY,78.08,High (61-85%)
8634-MPHTR,78.08,High (61-85%)
6595-YGXIT,78.08,High (61-85%)
8010-EZLOU,78.05,High (61-85%)
2362-IBOOY,78.02,High (61-85%)
5828-AVIPD,78.0,High (61-85%)
3223-WZWJM,77.99,High (61-85%)
4039-HEUNW,77.97,High (61-85%)
8709-KRDVL,77.96,High (61-85%)
9095-HFAFX,77.95,High (61-85%)
4607-CHPCA,77.94,High (61-85%)
0345-HKJVM,77.92,High (61-85%)
2862-PFNIK,77.92,High (61-85%)
9840-DVNDC,77.88,High (61-85%)
6101-IMRMM,77.88,High (61-85%)
5644-PDMZC,77.86,High (61-85%)
3318-OSATS,77.84,High (61-85%)
6215-NQCPY,77.83,High (61-85%)
0455-XFASS,77.81,High (61-85%)
9430-FRQOC,77.8,High (61-85%)
9436-ZBZCT,77.79,High (61-85%)
4059-IIEBK,77.79,High (61-85%)
9317-WZPGV,77.79,High (61-85%)
7065-YUNRY,77.77,High (61-85%)
7587-RZNME,77.75,High (61-85%)
1583-IHQZE,77.75,High (61-85%)
5356-RHIPP,77.73,High (61-85%)
7839-QRKXN,77.73,High (61-85%)
8305-VHZBZ,77.73,High (61-85%)
1357-BIJKI,77.72,High (61-85%)
5052-PNLOS,77.72,High (61-85%)
4958-XCBDQ,77.71,High (61-85%)
8374-XGEJJ,77.67,High (61-85%)
0235-KGSLC,77.66,High (61-85%)
4815-GBTCD,77.66,High (61-85%)
1723-HKXJQ,77.62,High (61-85%)
2272-QAGFO,77.62,High (61-85%)
1240-KNSEZ,77.59,High (61-85%)
1000-AJSLD,77.59,High (61-85%)
6356-ELRKD,77.58,High (61-85%)
9172-JITSM,77.58,High (61-85%)
4897-QSUYC,77.54,High (61-85%)
8714-EUHJO,77.54,High (61-85%)
8445-DNBAE,77.53,High (61-85%)
1866-RZZQS,77.53,High (61-85%)
1195-OIYEJ,77.52,High (61-85%)
3538-WZPHD,77.52,High (61-85%)
6032-IGALN,77.51,High (61-85%)
7537-RBWEA,77.51,High (61-85%)
6892-XPFPU,77.5,High (61-85%)
2868-SNELZ,77.46,High (61-85%)
6692-UDPJC,77.45,High (61-85%)
7767-UXAGJ,77.45,High (61-85%)
0644-OQMDK,77.44,High (61-85%)
9600-NAXZN,77.41,High (61-85%)
4884-ZTHVF,77.4,High (61-85%)
8212-DJRCH,77.36,High (61-85%)
6330-JKLPC,77.35,High (61-85%)
9643-AVVWI,77.33,High (61-85%)
9752-ZNQUT,77.31,High (61-85%)
2636-OHFMN,77.3,High (61-85%)
2876-GZYZC,77.29,High (61-85%)
7802-EFKNY,77.28,High (61-85%)
5696-QURRL,77.28,High (61-85%)
0013-EXCHZ,77.28,High (61-85%)
0420-HLGXF,77.28,High (61-85%)
9940-HPQPG,77.27,High (61-85%)
4484-CGXFK,77.26,High (61-85%)
9606-PBKBQ,77.26,High (61-85%)
6005-OBZPH,77.24,High (61-85%)
0224-RLWWD,77.21,High (61-85%)
0362-ZBZWJ,77.19,High (61-85%)
6339-YPSAH,77.19,High (61-85%)
8413-VONUO,77.17,High (61-85%)
3295-YVUSR,77.1,High (61-85%)
8111-SLLHI,77.1,High (61-85%)
3877-JRJIP,77.05,High (61-85%)
4433-JCGCG,77.03,High (61-85%)
1251-KRREG,76.98,High (61-85%)
5842-POCOP,76.96,High (61-85%)
4317-VTEOA,76.95,High (61-85%)
0018-NYROU,76.94,High (61-85%)
1612-EOHDH,76.93,High (61-85%)
5692-FPTAH,76.93,High (61-85%)
2275-RBYQS,76.93,High (61-85%)
1740-CSDJP,76.92,High (61-85%)
3566-HJGPK,76.91,High (61-85%)
4514-GFCFI,76.91,High (61-85%)
7142-HVGBG,76.88,High (61-85%)
3841-CONLJ,76.88,High (61-85%)
4395-PZMSN,76.88,High (61-85%)
7938-OUHIO,76.84,High (61-85%)
1254-IZEYF,76.84,High (61-85%)
6319-IEJWJ,76.77,High (61-85%)
8699-ASUFO,76.75,High (61-85%)
8118-LSUEL,76.74,High (61-85%)
5348-CAGXB,76.73,High (61-85%)
7595-EUIVN,76.69,High (61-85%)
3001-UNBTL,76.67,High (61-85%)
4959-JOSRX,76.66,High (61-85%)
4629-NRXKX,76.66,High (61-85%)
6275-YDUVO,76.63,High (61-85%)
5519-YLDGW,76.63,High (61-85%)
0306-JAELE,76.56,High (61-85%)
8739-WWKDU,76.43,High (61-85%)
1980-KXVPM,76.42,High (61-85%)
6326-MTTXK,76.42,High (61-85%)
8263-JQAIK,76.4,High (61-85%)
3672-YITQD,76.4,High (61-85%)
8950-MTZNV,76.39,High (61-85%)
3545-CNWRG,76.39,High (61-85%)
1976-CFOCS,76.38,High (61-85%)
3606-TWKGI,76.37,High (61-85%)
5649-ANRML,76.35,High (61-85%)
5216-WASFJ,76.32,High (61-85%)
2920-RNCEZ,76.3,High (61-85%)
1465-VINDH,76.28,High (61-85%)
6352-TWCAU,76.25,High (61-85%)
3640-PHQXK,76.21,High (61-85%)
5442-UTCVD,76.2,High (61-85%)
4671-LXRDQ,76.19,High (61-85%)
5087-SUURX,76.17,High (61-85%)
8710-YGLWG,76.09,High (61-85%)
3278-FSIXX,76.05,High (61-85%)
7841-TZDMQ,76.0,High (61-85%)
2439-LYPMQ,76.0,High (61-85%)
0674-EYYZV,76.0,High (61-85%)
5673-TIYIB,76.0,High (61-85%)
0067-DKWBL,75.98,High (61-85%)
4367-NHWMM,75.96,High (61-85%)
7278-CKDNC,75.92,High (61-85%)
3235-ETOOB,75.91,High (61-85%)
5995-SNNEW,75.91,High (61-85%)
5117-IFGPS,75.85,High (61-85%)
3951-NJCVI,75.81,High (61-85%)
1766-GKNMI,75.79,High (61-85%)
5442-BHQNG,75.77,High (61-85%)
8875-AKBYH,75.75,High (61-85%)
0329-GTIAJ,75.74,High (61-85%)
8063-GBATB,75.73,High (61-85%)
1309-BXVOQ,75.72,High (61-85%)
9685-WKZGT,75.72,High (61-85%)
3376-BMGFE,75.7,High (61-85%)
9874-QLCLH,75.58,High (61-85%)
0689-NKYLF,75.51,High (61-85%)
1918-ZBFQJ,75.49,High (61-85%)
5365-LLFYV,75.46,High (61-85%)
3453-RTHJQ,75.41,High (61-85%)
9992-UJOEL,75.4,High (61-85%)
8650-RHRKE,75.39,High (61-85%)
7218-HKQFK,75.39,High (61-85%)
9658-WYUFB,75.34,High (61-85%)
0248-IPDFW,75.31,High (61-85%)
2740-TVLFN,75.31,High (61-85%)
6212-ATMLK,75.3,High (61-85%)
4291-SHSBH,75.3,High (61-85%)
5429-LWCMV,75.3,High (61-85%)
5868-CZJDR,75.26,High (61-85%)
5698-BQJOH,75.22,High (61-85%)
9191-MYQKX,75.2,High (61-85%)
8665-UTDHZ,75.18,High (61-85%)
7703-ZEKEF,75.15,High (61-85%)
9846-GKXAS,75.13,High (61-85%)
3999-QGRJH,75.11,High (61-85%)
6127-IYJOZ,75.11,High (61-85%)
5364-EVNIB,75.1,High (61-85%)
9851-QXEEQ,75.06,High (61-85%)
2260-USTRB,75.01,High (61-85%)
5022-JNQEQ,75.0,High (61-85%)
0376-YMCJC,74.94,High (61-85%)
0895-DQHEW,74.91,High (61-85%)
0947-IDHRQ,74.91,High (61-85%)
5928-QLDHB,74.85,High (61-85%)
6595-COKXZ,74.83,High (61-85%)
0576-WNXXC,74.77,High (61-85%)
1771-OADNZ,74.76,High (61-85%)
9799-CAYJJ,74.75,High (61-85%)
9391-EOYLI,74.64,High (61-85%)
6060-DRTNL,74.63,High (61-85%)
0337-CNPZE,74.62,High (61-85%)
7912-SYRQT,74.58,High (61-85%)
5609-CEBID,74.58,High (61-85%)
7783-YKGDV,74.57,High (61-85%)
7377-DMMRI,74.57,High (61-85%)
4706-AXVKM,74.57,High (61-85%)
5832-XKAES,74.57,High (61-85%)
4521-YEEHE,74.56,High (61-85%)
9763-PDTKK,74.55,High (61-85%)
4351-QLCSU,74.55,High (61-85%)
3384-CTMSF,74.52,High (61-85%)
9625-QSTYE,74.51,High (61-85%)
8510-AWCXC,74.5,High (61-85%)
2252-ISRNH,74.47,High (61-85%)
5318-IXUZF,74.47,High (61-85%)
7590-VHVEG,74.47,High (61-85%)
8313-NDOIA,74.4,High (61-85%)
7858-GTZSP,74.38,High (61-85%)
1016-DJTSV,74.34,High (61-85%)
3855-ONCAR,74.32,High (61-85%)
9801-GDWGV,74.31,High (61-85%)
4706-DGAHW,74.31,High (61-85%)
0988-JRWWP,74.26,High (61-85%)
9367-WXLCH,74.23,High (61-85%)
3946-MHCZW,74.23,High (61-85%)
1010-DIAUQ,74.21,High (61-85%)
8080-DDEMJ,74.19,High (61-85%)
6017-PPLPX,74.19,High (61-85%)
3957-LXOLK,74.17,High (61-85%)
7044-YAACC,74.16,High (61-85%)
1845-ZLLIG,74.07,High (61-85%)
5419-CONWX,74.05,High (61-85%)
7625-XCQRH,74.01,High (61-85%)
7861-UVUFT,73.96,High (61-85%)
8107-KNCIM,73.95,High (61-85%)
2929-QNSRW,73.94,High (61-85%)
4290-BSXUX,73.93,High (61-85%)
3926-CUQZX,73.92,High (61-85%)
4201-JMNGR,73.92,High (61-85%)
5655-JSMZM,73.91,High (61-85%)
1264-BYWMS,73.89,High (61-85%)
8824-RWFXJ,73.88,High (61-85%)
9912-GVSEQ,73.88,High (61-85%)
8999-BOHSE,73.87,High (61-85%)
9221-OTIVJ,73.87,High (61-85%)
6376-GAHQE,73.86,High (61-85%)
2027-FECZV,73.76,High (61-85%)
7774-OJSXI,73.72,High (61-85%)
1226-UDFZR,73.69,High (61-85%)
2014-MKGMH,73.68,High (61-85%)
5233-GEEAX,73.67,High (61-85%)
4572-DVCGN,73.64,High (61-85%)
6993-OHLXR,73.47,High (61-85%)
3217-FZDMN,73.46,High (61-85%)
1725-MIMXW,73.45,High (61-85%)
6110-OHIHY,73.45,High (61-85%)
7480-QNVZJ,73.44,High (61-85%)
6821-BUXUX,73.41,High (61-85%)
3671-SHRSP,73.4,High (61-85%)
9889-TMAHG,73.39,High (61-85%)
8800-JOOCF,73.39,High (61-85%)
5204-QZXPU,73.37,High (61-85%)
8417-FMLZI,73.32,High (61-85%)
1731-TVIUK,73.31,High (61-85%)
0818-OCPZO,73.31,High (61-85%)
8066-POXGX,73.29,High (61-85%)
2718-GAXQD,73.26,High (61-85%)
6142-VSJQO,73.24,High (61-85%)
0616-ATFGB,73.24,High (61-85%)
7743-EXURX,73.18,High (61-85%)
2506-CLAKW,73.11,High (61-85%)
4029-HPFVY,73.11,High (61-85%)
4283-FUTGF,73.07,High (61-85%)
6689-TCZHQ,73.06,High (61-85%)
2933-FILNV,73.03,High (61-85%)
3518-PZXZQ,73.03,High (61-85%)
5380-WJKOV,73.02,High (61-85%)
7398-SKNQZ,73.0,High (61-85%)
7137-RYLPP,72.93,High (61-85%)
2397-BRLOM,72.93,High (61-85%)
7511-YMXVQ,72.91,High (61-85%)
8276-MQBYC,72.89,High (61-85%)
4937-QPZPO,72.89,High (61-85%)
4484-GLZOU,72.83,High (61-85%)
9560-ARGQJ,72.8,High (61-85%)
7890-VYYWG,72.79,High (61-85%)
2637-FKFSY,72.78,High (61-85%)
1219-NNDDO,72.78,High (61-85%)
1641-RQDAY,72.75,High (61-85%)
0302-JOIVN,72.74,High (61-85%)
4349-GFQHK,72.73,High (61-85%)
0388-EOPEX,72.7,High (61-85%)
4847-QNOKA,72.67,High (61-85%)
6876-ADESB,72.67,High (61-85%)
3097-NNSPB,72.64,High (61-85%)
6347-DCUIK,72.61,High (61-85%)
2754-VDLTR,72.6,High (61-85%)
6583-QGCSI,72.59,High (61-85%)
7250-EQKIY,72.59,High (61-85%)
9465-RWMXL,72.55,High (61-85%)
4704-ERYFC,72.48,High (61-85%)
4678-DVQEO,72.47,High (61-85%)
1262-OPMFY,72.46,High (61-85%)
4277-PVRAN,72.44,High (61-85%)
5175-AOBHI,72.44,High (61-85%)
4729-XKASR,72.44,High (61-85%)
4873-ILOLJ,72.43,High (61-85%)
9637-EIHEQ,72.35,High (61-85%)
8642-GVWRF,72.27,High (61-85%)
1406-PUQVY,72.27,High (61-85%)
5650-YLIBA,72.27,High (61-85%)
3317-VLGQT,72.23,High (61-85%)
0133-BMFZO,72.23,High (61-85%)
9947-OTFQU,72.22,High (61-85%)
9903-LYSAB,72.2,High (61-85%)
3567-PQTSO,72.12,High (61-85%)
9885-AIBVB,72.12,High (61-85%)
6646-VRFOL,72.1,High (61-85%)
6982-UQZLY,72.06,High (61-85%)
4441-NIHPT,72.03,High (61-85%)
8433-WXGNA,72.02,High (61-85%)
3884-HCSWG,72.01,High (61-85%)
7615-ESMYF,72.0,High (61-85%)
3365-SAIGS,72.0,High (61-85%)
9696-RMYBA,71.96,High (61-85%)
4983-CCWMC,71.92,High (61-85%)
6103-BOCOU,71.88,High (61-85%)
7989-CHGTL,71.79,High (61-85%)
4588-YBNIB,71.79,High (61-85%)
7538-GWHML,71.71,High (61-85%)
6185-TASNN,71.7,High (61-85%)
5956-YHHRX,71.65,High (61-85%)
7663-RGWBC,71.62,High (61-85%)
2984-MIIZL,71.61,High (61-85%)
2369-FEVNO,71.58,High (61-85%)
4800-VHZKI,71.58,High (61-85%)
7786-WBJYI,71.51,High (61-85%)
2884-GBPFB,71.49,High (61-85%)
2696-NARTR,71.48,High (61-85%)
4060-LDNLU,71.48,High (61-85%)
2672-TGEFF,71.47,High (61-85%)
2951-QOQTK,71.46,High (61-85%)
2799-ARNLO,71.42,High (61-85%)
5022-KVDQT,71.41,High (61-85%)
0082-LDZUE,71.41,High (61-85%)
5968-VXZLG,71.37,High (61-85%)
9506-UXUSK,71.37,High (61-85%)
8819-IMISP,71.34,High (61-85%)
8802-UNOJF,71.34,High (61-85%)
9638-JIQYA,71.31,High (61-85%)
4030-VPZBD,71.27,High (61-85%)
8229-TNIQA,71.23,High (61-85%)
1393-IMKZG,71.2,High (61-85%)
5442-XSDCW,71.16,High (61-85%)
0480-BIXDE,71.13,High (61-85%)
4661-NJEUX,71.13,High (61-85%)
3658-KIBGF,71.11,High (61-85%)
5288-AHOUP,71.04,High (61-85%)
6507-ZJSUR,71.04,High (61-85%)
2037-SGXHH,71.04,High (61-85%)
6400-BWQKW,71.0,High (61-85%)
3249-ZPQRG,70.99,High (61-85%)
2608-BHKFN,70.97,High (61-85%)
2398-YPMUR,70.92,High (61-85%)
7056-IMHCC,70.91,High (61-85%)
4905-JEFDW,70.9,High (61-85%)
7892-POOKP,70.87,High (61-85%)
8393-DLHGA,70.85,High (61-85%)
8337-MSSXB,70.82,High (61-85%)
9136-ALYBR,70.81,High (61-85%)
4298-OYIFC,70.76,High (61-85%)
7928-VJYAB,70.75,High (61-85%)
6772-KSATR,70.73,High (61-85%)
7903-CMPEY,70.72,High (61-85%)
4301-VVZKA,70.65,High (61-85%)
8601-QACRS,70.59,High (61-85%)
1508-DFXCU,70.57,High (61-85%)
8008-HAWED,70.53,High (61-85%)
4587-NUKOX,70.5,High (61-85%)
6496-JDSSB,70.47,High (61-85%)
0947-MUGVO,70.46,High (61-85%)
5712-PTIWW,70.44,High (61-85%)
3669-OYSJI,70.4,High (61-85%)
7156-MHUGY,70.39,High (61-85%)
5138-WVKYJ,70.34,High (61-85%)
5226-NOZFC,70.34,High (61-85%)
4325-NFSKC,70.34,High (61-85%)
4450-DLLMH,70.33,High (61-85%)
9214-EKVXR,70.31,High (61-85%)
7593-XFKDI,70.31,High (61-85%)
3334-CTHOL,70.29,High (61-85%)
2528-HFYZX,70.27,High (61-85%)
7571-YXDAD,70.26,High (61-85%)
6032-KRXXO,70.2,High (61-85%)
9274-CNFMO,70.16,High (61-85%)
5405-ZMYXQ,70.14,High (61-85%)
8120-JDCAM,70.13,High (61-85%)
8519-IMDHU,70.1,High (61-85%)
5590-YRFJT,70.08,High (61-85%)
6080-TCMYC,70.08,High (61-85%)
5515-IDEJJ,70.06,High (61-85%)
9547-ITEFG,70.05,High (61-85%)
2232-DMLXU,70.05,High (61-85%)
3058-HJCUY,70.01,High (61-85%)
2325-NBPZG,69.99,High (61-85%)
5651-YLPRD,69.98,High (61-85%)
7054-LGEQW,69.98,High (61-85%)
0011-IGKFF,69.96,High (61-85%)
8443-WVPSS,69.96,High (61-85%)
2919-HBCJO,69.94,High (61-85%)
2369-UAPKZ,69.93,High (61-85%)
9722-UJOJR,69.92,High (61-85%)
3799-ISUZQ,69.89,High (61-85%)
2815-CPTUL,69.88,High (61-85%)
3247-ZVOUO,69.87,High (61-85%)
3009-JWMPU,69.87,High (61-85%)
7675-OZCZG,69.85,High (61-85%)
3346-BRMIS,69.84,High (61-85%)
5669-SRAIP,69.84,High (61-85%)
0685-MLYYM,69.84,High (61-85%)
6986-IXNDM,69.81,High (61-85%)
6267-DCFFZ,69.81,High (61-85%)
5482-PLVPE,69.76,High (61-85%)
2754-XBHTB,69.75,High (61-85%)
9779-DPNEJ,69.71,High (61-85%)
1767-TGTKO,69.69,High (61-85%)
2465-BLLEU,69.67,High (61-85%)
5650-VDUDS,69.56,High (61-85%)
2408-WITXK,69.56,High (61-85%)
0491-KAPQG,69.55,High (61-85%)
1216-JWVUX,69.51,High (61-85%)
2640-PMGFL,69.46,High (61-85%)
6304-IJFSQ,69.46,High (61-85%)
5208-HFSBT,69.46,High (61-85%)
7442-YGZFK,69.46,High (61-85%)
2382-BCKQJ,69.45,High (61-85%)
2320-JRSDE,69.43,High (61-85%)
4446-BZKHU,69.43,High (61-85%)
7517-LDMPS,69.4,High (61-85%)
9576-ANLXO,69.39,High (61-85%)
5630-IXDXV,69.39,High (61-85%)
6240-EURKS,69.37,High (61-85%)
4013-TLDHQ,69.36,High (61-85%)
8481-YYXWG,69.34,High (61-85%)
6680-NENYN,69.31,High (61-85%)
7483-IQWIB,69.3,High (61-85%)
5043-TRZWM,69.23,High (61-85%)
3803-KMQFW,69.23,High (61-85%)
9912-OMZDS,69.23,High (61-85%)
1268-ASBGA,69.21,High (61-85%)
3703-VAVCL,69.2,High (61-85%)
4013-GUXND,69.2,High (61-85%)
3317-HRTNN,69.19,High (61-85%)
4412-YLTKF,69.15,High (61-85%)
3420-YJLQT,69.14,High (61-85%)
2107-FBPTK,69.13,High (61-85%)
3144-AUDBS,69.1,High (61-85%)
1602-IJQQE,69.09,High (61-85%)
0727-BMPLR,69.04,High (61-85%)
0224-HJAPT,69.03,High (61-85%)
0925-VYDLG,69.03,High (61-85%)
2037-XJFUP,69.03,High (61-85%)
3934-HXCFZ,69.03,High (61-85%)
6311-UEUME,69.01,High (61-85%)
0612-RTZZA,69.0,High (61-85%)
8266-VBFQL,69.0,High (61-85%)
4628-WQCQQ,68.97,High (61-85%)
4763-PGDPO,68.94,High (61-85%)
8485-GJCDN,68.92,High (61-85%)
5108-ADXWO,68.9,High (61-85%)
4369-HTUIF,68.88,High (61-85%)
7206-PQBBZ,68.86,High (61-85%)
9940-RHLFB,68.82,High (61-85%)
0946-CLJTI,68.82,High (61-85%)
2722-JMONI,68.82,High (61-85%)
4929-XIHVW,68.8,High (61-85%)
1522-VVDMG,68.79,High (61-85%)
0621-TWIEM,68.78,High (61-85%)
3164-AALRN,68.77,High (61-85%)
4633-MKHYU,68.73,High (61-85%)
7064-FRRSW,68.7,High (61-85%)
0411-EZJZE,68.69,High (61-85%)
2886-KEFUM,68.68,High (61-85%)
2207-NHRJK,68.68,High (61-85%)
4553-DVPZG,68.68,High (61-85%)
2905-KFQUV,68.65,High (61-85%)
6633-MPWBS,68.64,High (61-85%)
6689-KXGBO,68.63,High (61-85%)
2080-CAZNM,68.62,High (61-85%)
4598-XLKNJ,68.54,High (61-85%)
9979-RGMZT,68.49,High (61-85%)
4919-MOAVT,68.47,High (61-85%)
3858-VOBET,68.47,High (61-85%)
5103-MHMHY,68.47,High (61-85%)
5228-EXCET,68.42,High (61-85%)
8648-PFRMP,68.42,High (61-85%)
4659-NZRUF,68.4,High (61-85%)
1644-IRKSF,68.38,High (61-85%)
1335-NTIUC,68.29,High (61-85%)
0928-JMXNP,68.26,High (61-85%)
3714-NTNFO,68.25,High (61-85%)
4077-CROMM,68.21,High (61-85%)
3162-KKZXO,68.18,High (61-85%)
5914-DVBWJ,68.18,High (61-85%)
0928-XUTSN,68.15,High (61-85%)
9732-KPKBW,68.13,High (61-85%)
2840-XANRC,68.13,High (61-85%)
3976-NLDEZ,68.12,High (61-85%)
5049-GLYVG,68.12,High (61-85%)
8132-YPVBX,68.12,High (61-85%)
1343-EHPYB,68.0,High (61-85%)
2873-ZLIWT,67.93,High (61-85%)
6918-UMQCG,67.92,High (61-85%)
6715-OFDBP,67.91,High (61-85%)
4062-HBMOS,67.86,High (61-85%)
9058-CBREO,67.86,High (61-85%)
3338-CVVEH,67.85,High (61-85%)
2079-FBMZK,67.85,High (61-85%)
5167-GBFRE,67.79,High (61-85%)
8938-UMKPI,67.77,High (61-85%)
6377-WHAOX,67.69,High (61-85%)
7855-DIWPO,67.68,High (61-85%)
